"species","decimalLongitude","decimalLatitude"
"Anilios ligatus",149.966,-27.05
"Anilios ligatus",149.75,-24.816667
"Anilios ligatus",129.067,-15.313
"Anilios ligatus",139.566667,-20.7
"Anilios ligatus",147.025,-19.853611
"Anilios ligatus",146.823889,-28.8425
"Anilios ligatus",131.453,-13.591
"Anilios ligatus",128.8,-16.583333
"Anilios ligatus",146.116667,-23.6
"Anilios ligatus",150.333333,-21.7
"Anilios ligatus",131.717,-12.65
"Anilios ligatus",147.4,-24.616667
"Anilios ligatus",152.233333,-28.066667
"Anilios ligatus",153.016667,-27.466667
"Anilios ligatus",130.967,-12.467
"Anilios ligatus",145.283333,-23.55
"Anilios ligatus",130.88796,-12.76736
"Anilios ligatus",133.779,-16.314
"Anilios ligatus",152.85,-27.6
"Anilios ligatus",139.55,-17.75
"Anilios ligatus",150.972778,-24.728056
"Anilios ligatus",136.083,-15.467
"Anilios ligatus",146.716667,-19.383333
"Anilios ligatus",132.467,-14.317
"Anilios ligatus",152.066667,-26.183333
"Anilios ligatus",148.866667,-23.516667
"Anilios ligatus",131.169,-13.443
"Anilios ligatus",149.05,-23.83
"Anilios ligatus",150.066667,-27.333333
"Anilios ligatus",152.916667,-27.633333
"Anilios ligatus",149.93,-30.18
"Anilios ligatus",147.466667,-26.483333
"Anilios ligatus",151.25,-27.183333
"Anilios ligatus",146.866,-29.966
"Anilios ligatus",130.538,-16.455
"Anilios ligatus",130.437,-16.086
"Anilios ligatus",128.248333,-17.394722
"Anilios ligatus",145.233,-17.666
"Anilios ligatus",138.483333,-18.8
"Anilios ligatus",146.809175706104,-20.6902478912836
"Anilios ligatus",144.231484816542,-19.5895006557655
"Anilios ligatus",147.983,-29.433
"Anilios ligatus",131.3,-12.55
"Anilios ligatus",129.267,-16.133
"Anilios ligatus",152.6,-27.65
"Anilios ligatus",147.918056,-25.039444
"Anilios ligatus",149.69975,-30.73185
"Anilios ligatus",128.7,-15.65
"Anilios ligatus",144.783,-18.2
"Anilios ligatus",130.339,-11.654
"Anilios ligatus",128.983333,-15.588889
"Anilios ligatus",144.6325,-26.845
"Anilios ligatus",152.1,-27.25
"Anilios ligatus",142.064722,-12.045833
"Anilios ligatus",148.718056,-26.549722
"Anilios ligatus",152.983333,-27.466667
"Anilios ligatus",140.916667,-21.9
"Anilios ligatus",128.953333,-15.416667
"Anilios ligatus",148.166667,-23.516667
"Anilios ligatus",151.111389,-28.551389
"Anilios ligatus",148.9786,-30.78098
"Anilios ligatus",142.796389,-13.651389
"Anilios ligatus",128.690556,-15.669167
"Anilios ligatus",132.267,-14.467
"Anilios ligatus",125.330278,-16.003333
"Anilios ligatus",132.543,-12.652
"Anilios ligatus",132.717,-13.733
"Anilios ligatus",149,-28.983
"Anilios ligatus",143.683,-16.533
"Anilios ligatus",153.016667,-27.5
"Anilios ligatus",151.716667,-27.433333
"Anilios ligatus",151.583,-28.016
"Anilios ligatus",152.983333,-27.483333
"Anilios ligatus",147.433,-29.716
"Anilios ligatus",131.001,-16.099
"Anilios ligatus",150.083333,-24.95
"Anilios ligatus",135.073333,-11.928
"Anilios ligatus",149.07237,-31.0606
"Anilios ligatus",130.533,-16.967
"Anilios ligatus",150.3,-28.55
"Anilios ligatus",150.466667,-26.683333
"Anilios ligatus",150.533333,-23.366667
"Anilios ligatus",131.067,-12.55
"Anilios ligatus",131.0333,-13.0667
"Anilios ligatus",130.547167,-13.907167
"Anilios ligatus",126.013889,-17.588056
"Anilios ligatus",130.3385,-11.6725
"Anilios ligatus",146.816667,-19.266667
"Anilios ligatus",150.621667,-26.696667
"Anilios ligatus",148.616667,-24.466667
"Anilios ligatus",149.85,-29.466
"Anilios ligatus",146.46832,-29.54694
"Anilios ligatus",135.687167,-17.705
"Anilios ligatus",151.833333,-27.433333
"Anilios ligatus",145.198333,-16.590833
"Anilios ligatus",147.874167,-21.364722
"Anilios ligatus",131.3591,-16.934333
"Anilios ligatus",150.816667,-26.083333
"Anilios ligatus",151.866667,-27.716667
"Anilios ligatus",150.376111,-26.939722
"Anilios ligatus",125.175,-17.115278
"Anilios ligatus",152.516111,-27.669444
"Anilios ligatus",153.016667,-27.466667
"Anilios ligatus",149.8,-25.65
"Anilios ligatus",129.233,-17.733
"Anilios ligatus",126.18,-16.3
"Anilios ligatus",136.35,-11.577
"Anilios ligatus",146.506389,-19.099444
"Anilios ligatus",146.14424474939,-20.5378256113486
"Anilios ligatus",150.53,-23.37
"Anilios ligatus",148.666,-30.75
"Anilios ligatus",153.2,-27.533333
"Anilios ligatus",126.433333,-16.433333
"Anilios ligatus",131.41,-16.938
"Anilios ligatus",147.518333,-22.708611
"Anilios ligatus",147.633333,-22.833333
"Anilios ligatus",145.264444,-17.659167
"Anilios ligatus",152.166667,-27.366667
"Anilios ligatus",150.033333,-27.166667
"Anilios ligatus",132.133,-14.517
"Anilios ligatus",140.608889,-20.483889
"Anilios ligatus",144.783,-18.2
"Anilios ligatus",130.69,-13.855833
"Anilios ligatus",131.883,-12.867
"Anilios ligatus",149.8,-25.65
"Anilios ligatus",148.683333,-27.583333
"Anilios ligatus",152.616667,-27.65
"Anilios ligatus",150.933333,-28.5
"Anilios ligatus",148.5,-21.166667
"Anilios ligatus",152.85,-27.6
"Anilios ligatus",152.58,-27.47
"Anilios ligatus",148.748056,-22.843889
"Anilios ligatus",147.98,-29.43
"Anilios ligatus",148.083333,-25.266667
"Anilios ligatus",133.083,-14.915
"Anilios ligatus",153.116667,-25.966667
"Anilios ligatus",147.55,-26.45
"Anilios ligatus",129.13,-15.351
"Anilios ligatus",132.266667,-14.466667
"Anilios ligatus",131.3165,-13.837167
"Anilios ligatus",146.83,-19.6
"Anilios ligatus",129.083,-15.75
"Anilios ligatus",133.033,-12.333
"Anilios ligatus",128.971389,-15.480833
"Anilios ligatus",152.633333,-26.25
"Anilios ligatus",149.566,-23.866
"Anilios ligatus",128.706111,-15.652222
"Anilios ligatus",152.683333,-26.466667
"Anilios longissimus",115.4,-20.8
"Anilios longissimus",115.4,-20.9
"Anilios margaretae",125.8,-28.7
"Anilios margaretae",124.3,-27.4
"Anilios margaretae",130.74,-29.4022
"Anilios micromma",125.4,-17.9
"Anilios minimus",131.4,-22.1
"Anilios minimus",132.266,-14.466
"Anilios minimus",136.583,-14.066
"Anilios minimus",136.583,-14.066
"Anilios minimus",136.767,-13.883
"Anilios minimus",151.133,-31.983
"Anilios minimus",131.333,-22.133
"Anilios minimus",136.45,-13.966
"Anilios minimus",130.833,-12.45
"Anilios minimus",138.116,-19.916
"Anilios minimus",127.966,-20.15
"Anilios minimus",136.583,-14.083
"Anilios minimus",138.466,-19.983
"Anilios minimus",136.47,-13.98
"Anilios minimus",138.466,-19.983
"Anilios minimus",135.666,-12
"Anilios minimus",139.166,-21.216
"Anilios minimus",136.583,-14.083
"Anilios minimus",131.333,-22.133
"Anilios minimus",135.539,-13.292
"Anilios minimus",133.066,-14.933
"Anilios minimus",132.266,-14.466
"Anilios minimus",136.433,-13.967
"Anilios minimus",139.483,-20.733
"Anilios minimus",139.483,-20.733
"Anilios nema",131,-13.033
"Anilios nema",130.833,-12.433
"Anilios nema",130.833,-12.45
"Anilios nema",130.9,-12.4
"Anilios nema",130.877,-12.394
"Anilios nigrescens",151.1,-33.916
"Anilios nigrescens",153.616,-28.65
"Anilios nigrescens",150.95,-33.783
"Anilios nigrescens",150.56611,-33.72999
"Anilios nigrescens",151.05,-33.916
"Anilios nigrescens",151.44833,-30.64916
"Anilios nigrescens",151.2676,-33.61264
"Anilios nigrescens",152.23082,-32.34499
"Anilios nigrescens",153.3833,-28.5167
"Anilios nigrescens",150.82302,-34.16065
"Anilios nigrescens",151.666,-30.516
"Anilios nigrescens",151.41909,-33.39829
"Anilios nigrescens",151.033,-33.95
"Anilios nigrescens",151.15,-33.65
"Anilios nigrescens",153.4,-28.333
"Anilios nigrescens",153.18,-27.97
"Anilios nigrescens",148.216,-35.3
"Anilios nigrescens",152.016,-28.866
"Anilios nigrescens",150.083,-33.516
"Anilios nigrescens",152.9,-30.466
"Anilios nigrescens",150.67471,-29.23304
"Anilios nigrescens",151.283,-33.8
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",150.62138,-33.87638
"Anilios nigrescens",150.916,-34.316
"Anilios nigrescens",151.65,-30.516
"Anilios nigrescens",146.57,-36.27
"Anilios nigrescens",152.8,-27.383333
"Anilios nigrescens",153.55,-28.166667
"Anilios nigrescens",153.4169,-28.5781
"Anilios nigrescens",145.4,-36.38
"Anilios nigrescens",146.517,-36.6
"Anilios nigrescens",151.716,-29.733
"Anilios nigrescens",150.79388,-33.64805
"Anilios nigrescens",151.35,-33.08
"Anilios nigrescens",151.116,-33.716
"Anilios nigrescens",151.67471,-30.07582
"Anilios nigrescens",151.033333,-24.366667
"Anilios nigrescens",149.033,-34.966
"Anilios nigrescens",151.2,-33.733
"Anilios nigrescens",150.55,-33.7
"Anilios nigrescens",151.24277,-33.9486
"Anilios nigrescens",151.266,-33.8
"Anilios nigrescens",149.2167,-35.2833
"Anilios nigrescens",149.783,-30.333
"Anilios nigrescens",151.166,-33.816
"Anilios nigrescens",151,-33.766
"Anilios nigrescens",151.036389,-24.406111
"Anilios nigrescens",149.266,-33.65
"Anilios nigrescens",151.583,-30.433
"Anilios nigrescens",152.06638,-29.5736
"Anilios nigrescens",151.933333,-28.85
"Anilios nigrescens",151.083,-34.016
"Anilios nigrescens",151.183,-33.866
"Anilios nigrescens",150.983333,-24.366667
"Anilios nigrescens",151.133,-33.733
"Anilios nigrescens",150.983,-33.716
"Anilios nigrescens",152.983333,-25.966667
"Anilios nigrescens",152.05,-29.65
"Anilios nigrescens",151.25,-32.8833
"Anilios nigrescens",146.45,-37.5
"Anilios nigrescens",151.216,-33.716
"Anilios nigrescens",146.77,-36.42
"Anilios nigrescens",152.833,-31.083
"Anilios nigrescens",153.266667,-28.233333
"Anilios nigrescens",150.916,-34.316
"Anilios nigrescens",151.1,-34.016
"Anilios nigrescens",151.31777,-31.20361
"Anilios nigrescens",151.233,-33.783
"Anilios nigrescens",151.133,-33.733
"Anilios nigrescens",145.42,-36.8
"Anilios nigrescens",151.25,-33.883
"Anilios nigrescens",151.133,-33.95
"Anilios nigrescens",144.283,-36.85
"Anilios nigrescens",150.8833,-34.4333
"Anilios nigrescens",151.166,-33.916
"Anilios nigrescens",151.033,-33.85
"Anilios nigrescens",151.1,-33.7
"Anilios nigrescens",142.42,-36.5
"Anilios nigrescens",150.866,-32.05
"Anilios nigrescens",145.667,-36.75
"Anilios nigrescens",151.048333,-24.410556
"Anilios nigrescens",152.916,-31.45
"Anilios nigrescens",151.066,-33.65
"Anilios nigrescens",151.5,-33.083
"Anilios nigrescens",151.98249,-29.80166
"Anilios nigrescens",149.1521,-35.2604
"Anilios nigrescens",151.534444,-24.581111
"Anilios nigrescens",151.116,-33.666
"Anilios nigrescens",151.283,-33.783
"Anilios nigrescens",151,-34.183
"Anilios nigrescens",146.08,-37.05
"Anilios nigrescens",151.93,-28.67
"Anilios nigrescens",147.166,-36.2
"Anilios nigrescens",153.33277,-29.35972
"Anilios nigrescens",151.25,-33.833
"Anilios nigrescens",151,-34.2
"Anilios nigrescens",151.67721,-29.29444
"Anilios nigrescens",152.950789605002,-26.8818737766365
"Anilios nigrescens",151.67471,-30.07582
"Anilios nigrescens",152.25416,-29.533
"Anilios nigrescens",151.583,-30.983
"Anilios nigrescens",150.75,-33.383
"Anilios nigrescens",152.75,-31.85
"Anilios nigrescens",152.266667,-28.183333
"Anilios nigrescens",149.316,-33.816
"Anilios nigrescens",151.3,-33.716
"Anilios nigrescens",146.617,-36.8
"Anilios nigrescens",152.67,-29.48
"Anilios nigrescens",151,-30.3
"Anilios nigrescens",151.183,-33.883
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",151.1,-33.966
"Anilios nigrescens",149.1,-33.283
"Anilios nigrescens",150.983,-33.616
"Anilios nigrescens",151.1,-33.966
"Anilios nigrescens",145.533,-37.1667
"Anilios nigrescens",142.216,-37.066
"Anilios nigrescens",152.883333,-27.366667
"Anilios nigrescens",151.283,-33.75
"Anilios nigrescens",150.816,-34.066
"Anilios nigrescens",149.583,-33.416
"Anilios nigrescens",151.3,-30.92
"Anilios nigrescens",151.133,-33.916
"Anilios nigrescens",151.63805,-30.49166
"Anilios nigrescens",151.95611,-29.79916
"Anilios nigrescens",151.916667,-28.833333
"Anilios nigrescens",146.43,-36.78
"Anilios nigrescens",153.333333,-27.566667
"Anilios nigrescens",151.60694,-30.80388
"Anilios nigrescens",150.98166,-33.72499
"Anilios nigrescens",150.15388,-30.38416
"Anilios nigrescens",151.116,-33.95
"Anilios nigrescens",152,-30.533
"Anilios nigrescens",151.283,-33.75
"Anilios nigrescens",152.783333,-27.4
"Anilios nigrescens",148.74888,-32.05944
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",153.183333,-27.933333
"Anilios nigrescens",151.3,-30.92
"Anilios nigrescens",150.45,-33.733
"Anilios nigrescens",152.3425,-27.977778
"Anilios nigrescens",151,-33.7
"Anilios nigrescens",153,-30.82
"Anilios nigrescens",149.1,-33.283
"Anilios nigrescens",151.216,-33.8
"Anilios nigrescens",151.583,-30.983
"Anilios nigrescens",153.533,-28.483
"Anilios nigrescens",152.766667,-27.333333
"Anilios nigrescens",151.63805,-30.49166
"Anilios nigrescens",149.583,-33.416
"Anilios nigrescens",151.166,-33.833
"Anilios nigrescens",151.25,-33.883
"Anilios nigrescens",153.133333,-26.8
"Anilios nigrescens",149.2167,-35.2833
"Anilios nigrescens",149.1521,-35.2604
"Anilios nigrescens",150.9,-31.783
"Anilios nigrescens",150.69721,-33.64583
"Anilios nigrescens",150.8,-34.0833
"Anilios nigrescens",151.1,-33.283
"Anilios nigrescens",151.333,-33.283
"Anilios nigrescens",150.45,-35.9
"Anilios nigrescens",151.1,-33.983
"Anilios nigrescens",146.23,-36.42
"Anilios nigrescens",153.135278,-28.230556
"Anilios nigrescens",151.35,-33.08
"Anilios nigrescens",150.37277,-33.01832
"Anilios nigrescens",151.066,-33.916
"Anilios nigrescens",152.350804837619,-27.9652089850232
"Anilios nigrescens",150.16638,-30.28527
"Anilios nigrescens",153.083333,-27.366667
"Anilios nigrescens",151.41909,-33.39829
"Anilios nigrescens",151.083,-33.966
"Anilios nigrescens",149.0917,-35.3833
"Anilios nigrescens",151.666,-30.516
"Anilios nigrescens",151.316,-33.6
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",151.1,-34.016
"Anilios nigrescens",150.916,-33.916
"Anilios nigrescens",151.283,-33.8
"Anilios nigrescens",145.58,-36.82
"Anilios nigrescens",151.266,-33.833
"Anilios nigrescens",151.083,-33.966
"Anilios nigrescens",151.25,-33.833
"Anilios nigrescens",145.15,-37.03
"Anilios nigrescens",150.45,-34.45
"Anilios nigrescens",151.94499,-29.71444
"Anilios nigrescens",149.016,-33.45
"Anilios nigrescens",151.166,-33.6
"Anilios nigrescens",151.283,-33.233
"Anilios nigrescens",151.28388,-33.78249
"Anilios nigrescens",148.388,-35.7787
"Anilios nigrescens",150.77916,-33.65916
"Anilios nigrescens",151.133,-33.65
"Anilios nigrescens",151.433,-33.283
"Anilios nigrescens",152.25,-31.4
"Anilios nigrescens",152.916667,-26.416667
"Anilios nigrescens",150.55,-33.7
"Anilios nigrescens",150.965556,-24.376944
"Anilios nigrescens",151.333,-33.283
"Anilios nigrescens",150.79388,-33.64805
"Anilios nigrescens",153.3272,-28.6022
"Anilios nigrescens",152.3,-29.37499
"Anilios nigrescens",152.866,-30.783
"Anilios nigrescens",151.183,-33.883
"Anilios nigrescens",152.766667,-27.333333
"Anilios nigrescens",149.1,-35.3167
"Anilios nigrescens",153.266667,-28.233333
"Anilios nigrescens",152.25,-31.4
"Anilios nigrescens",151.066,-34.033
"Anilios nigrescens",150.866,-33.883
"Anilios nigrescens",146.08,-37.15
"Anilios nigrescens",146.62,-36.25
"Anilios nigrescens",151.083,-34.066
"Anilios nigrescens",149.066,-35.516
"Anilios nigrescens",151.166,-33.733
"Anilios nigrescens",144.8,-37.05
"Anilios nigrescens",151.866,-29.416
"Anilios nigrescens",141.6,-38.35
"Anilios nigrescens",152.89944,-29.82916
"Anilios nigrescens",152.783333,-27.4
"Anilios nigrescens",149.85,-29.466
"Anilios nigrescens",153.41573,-28.73324
"Anilios nigrescens",151.133,-33.916
"Anilios nigrescens",151.133,-33.916
"Anilios nigrescens",152.766667,-27.333333
"Anilios nigrescens",152.316,-32.616
"Anilios nigrescens",146.95,-36.73
"Anilios nigrescens",153.266667,-28.233333
"Anilios nigrescens",150.816,-34.066
"Anilios nigrescens",151.35,-33.4
"Anilios nigrescens",152.783333,-27.383333
"Anilios nigrescens",146.77,-36.42
"Anilios nigrescens",151.166,-33.883
"Anilios nigrescens",151.016,-33.866
"Anilios nigrescens",151.116,-33.8
"Anilios nigrescens",149.225,-35.2083
"Anilios nigrescens",149.9,-37.08
"Anilios nigrescens",152,-30.533
"Anilios nigrescens",150.9,-31.783
"Anilios nigrescens",150.25,-33.6
"Anilios nigrescens",149.583,-32.6
"Anilios nigrescens",151.90694,-29.33221
"Anilios nigrescens",150.9606,-24.3567
"Anilios nigrescens",151.283,-33.733
"Anilios nigrescens",152.916,-30.716
"Anilios nigrescens",151.25,-33.833
"Anilios nigrescens",151.63805,-30.49166
"Anilios nigrescens",151.3,-33.716
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",151.25,-33.85
"Anilios nigrescens",152.74444,-31.75916
"Anilios nigrescens",151.183,-33.8
"Anilios nigrescens",152.9,-26.683333
"Anilios nigrescens",149.125,-35.3333
"Anilios nigrescens",153.4,-28.333
"Anilios nigrescens",151.283,-33.75
"Anilios nigrescens",146.95,-36.73
"Anilios nigrescens",153.016667,-27.466667
"Anilios nigrescens",151.95611,-29.79916
"Anilios nigrescens",150.73277,-30.39388
"Anilios nigrescens",151.95611,-29.79916
"Anilios nigrescens",151.666,-30.516
"Anilios nigrescens",150.866,-32.05
"Anilios nigrescens",152.783333,-27.383333
"Anilios nigrescens",151.25,-33.766
"Anilios nigrescens",152.716,-30.333
"Anilios nigrescens",151.2,-33.8
"Anilios nigrescens",148.88986,-35.34626
"Anilios nigrescens",151.23088,-33.68254
"Anilios nigrescens",151.583,-30.983
"Anilios nigrescens",151.15,-34.05
"Anilios nigrescens",150.55,-33.7
"Anilios nigrescens",151.95611,-29.79916
"Anilios nigrescens",146.7,-36.33
"Anilios nigrescens",150.45,-35.9
"Anilios nigrescens",151.166,-33.783
"Anilios nigrescens",151.42059,-33.08684
"Anilios nigrescens",151.2,-30.88
"Anilios nigrescens",150.516,-34.3
"Anilios nigrescens",151.266,-33.9
"Anilios nigrescens",153.2167,-28.6
"Anilios nigrescens",153.500792302329,-28.6985355106493
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",151.016,-33.65
"Anilios nigrescens",151.67721,-29.29444
"Anilios nigrescens",151.166,-33.833
"Anilios nigrescens",151.666,-30.516
"Anilios nigrescens",151.716,-32.3
"Anilios nigrescens",149.75,-34.18
"Anilios nigrescens",151.15,-33.833
"Anilios nigrescens",152.816667,-27.4
"Anilios nigrescens",151.68694,-29.29416
"Anilios nigrescens",153.266667,-28.233333
"Anilios nigrescens",151.1,-33.966
"Anilios nigrescens",152.08,-28.8
"Anilios nigrescens",151.016,-33.966
"Anilios nigrescens",152.833,-26.783
"Anilios nigrescens",153.09083,-30.24138
"Anilios nigrescens",151.133,-33.733
"Anilios nigrescens",152.05,-29.65
"Anilios nigrescens",151.133,-33.65
"Anilios nigrescens",145.717,-37.2
"Anilios nigrescens",151.3,-33.716
"Anilios nigrescens",151.3,-33.716
"Anilios nigrescens",151.233,-33.833
"Anilios nigrescens",151.083,-33.783
"Anilios nigrescens",152.25,-30.366
"Anilios nigrescens",150.616,-34.133
"Anilios nigrescens",151.41909,-33.39829
"Anilios nigrescens",150.566,-34.2
"Anilios nigrescens",150.933,-33.8
"Anilios nigrescens",151.3,-30.92
"Anilios nigrescens",151.366,-33.366
"Anilios nigrescens",152.833,-31.083
"Anilios nigrescens",148.4,-35.216
"Anilios nigrescens",149.15,-35.2861
"Anilios nigrescens",152.816667,-27.4
"Anilios nigrescens",150.7,-33.75
"Anilios nigrescens",152.1,-28.883333
"Anilios nigrescens",151.15,-33.75
"Anilios nigrescens",146.42,-36.77
"Anilios nigrescens",148.9167,-34.85
"Anilios nigrescens",149.916,-33.133
"Anilios nigrescens",151.183,-33.833
