"","time_mya","t_mean","t_median","t_sd","t_min","t_max","p_mean","p_median","p_sd","area_arid","area_non_arid","prop_arid","n_grid_cell"
"95",15.667,21.9421898837222,21.5813483325577,1.80148746083482,15.896853373111,28.4783378734986,0.157451159142228,0.110768727865499,0.165054429839974,24,582,0.0396039603960396,606
"96",15.833,21.8680473365162,21.4904068573601,1.81112342681129,15.8960506941038,28.4307529759949,0.156786673045996,0.110094906470528,0.164717661910474,24,582,0.0396039603960396,606
"97",16,21.9998517399727,21.5870022831154,1.94218144604945,15.3675146281056,28.6396951961146,0.15228562383538,0.101790910905154,0.162711789721585,24,609,0.037914691943128,633
"98",16.167,22.151224467633,21.7771049010851,1.83188724422062,15.7089542024867,28.7642511271521,0.152576291119176,0.10223355714195,0.16245842910657,23,586,0.0377668308702791,609
"99",16.333,22.3532239874609,21.9746596292601,1.81999489611926,15.9760512616074,28.8262286323253,0.151935106468639,0.100938952554112,0.162132415412294,23,586,0.0377668308702791,609
"100",16.5,22.453029234786,22.0720080005258,1.8119596289114,16.1328283556981,28.7953433963228,0.151293921818102,0.0996443479662744,0.161807826786596,23,586,0.0377668308702791,609
"101",16.667,22.4538504031188,22.0411222427506,1.80770526287346,16.182750927852,28.6745124844732,0.150652737167565,0.0984710222502149,0.161484671822756,23,586,0.0377668308702791,609
"102",16.833,22.2574676350713,21.8469067898792,1.80985715084307,16.0197894426862,28.5241812863781,0.150011552517028,0.0975637230913876,0.161162959144872,23,586,0.0377668308702791,609
"103",17,21.8733714893562,21.4210011695545,1.87337220782481,15.6638750738714,28.7186133868794,0.146370486378845,0.0926339115533232,0.159646229182371,22,605,0.0350877192982456,627
"104",17.167,21.3637056832308,20.9636557980796,1.80404854117145,15.3562138829876,28.1773984582249,0.144151362148575,0.0922333052869273,0.15648341309645,18,591,0.0295566502463054,609
"105",17.333,21.2206424347999,20.7931876865516,1.80944682015898,15.32848353849,27.8718176301431,0.14353078211463,0.0922333052869273,0.156168999931676,18,591,0.0295566502463054,609
"106",17.5,21.331317345064,20.8796830248566,1.8087925838812,15.5742160559167,27.7964264233248,0.142910202080686,0.0917741450344545,0.15585608475379,18,591,0.0295566502463054,609
"107",17.667,21.4722785048848,21.0106349323133,1.80808701720376,15.85258916837,27.9153728606732,0.142289622046742,0.0905821158514085,0.155544676603466,17,592,0.0279146141215107,609
"108",17.833,21.4266316406659,20.9638061455685,1.81316981362567,15.9298480117893,27.9466340148844,0.141669042012797,0.0892875112635705,0.155234784550205,16,593,0.0262725779967159,609
"109",18,21.3794235385696,20.8562535780883,1.94089154657574,15.9271627890694,28.0824253775585,0.139306202403418,0.085935739603491,0.154436952982632,16,622,0.0250783699059561,638
"110",18.167,21.196688046855,20.7032135136075,1.82580800173181,16.0795319574155,27.9520350153056,0.137133698755449,0.0851081393436565,0.152205991960991,12,604,0.0194805194805195,616
"111",18.333,21.026072079511,20.5198685644186,1.83128496755802,15.91725316528,27.7143246039762,0.136529800439771,0.084280539083822,0.151922723868532,12,604,0.0194805194805195,616
"112",18.5,20.8445103500961,20.327697795591,1.83841680215089,15.7166449885212,27.4666455485895,0.135925902124094,0.0834529388239875,0.151641058046615,12,604,0.0194805194805195,616
"113",18.667,20.9890569783677,20.4658232309556,1.83813541689705,15.8682974706069,27.5159634606904,0.135322003808416,0.0826065573875791,0.151361003440176,12,604,0.0194805194805195,616
"114",18.833,21.1450217024755,20.6127331356781,1.8389071611081,16.0322837241745,27.5809389318594,0.134718105492739,0.0815011242311764,0.151082569009117,12,604,0.0194805194805195,616
"115",19,21.0294038797207,20.4470298176931,1.92694587546385,15.8627021176098,27.8622582457451,0.132844197204932,0.0761159174881264,0.149910542403595,12,626,0.0188087774294671,638
"116",19.167,20.6834762093009,20.2040868044055,1.72576782014231,15.7301943920693,27.5714337333913,0.13099808507394,0.0745919043098481,0.148338813597343,8,605,0.0130505709624796,613
"117",19.333,20.4708755965182,19.9822462587966,1.73122862800856,15.563444111502,27.2517387390615,0.130419326568096,0.0745184826252637,0.148067083038305,8,605,0.0130505709624796,613
"118",19.5,20.3494069472006,19.8611579499493,1.73589759417677,15.4949328581193,27.0148707435185,0.129840568062253,0.0745184826252637,0.147797005976024,8,605,0.0130505709624796,613
"119",19.667,20.448361547707,19.968586603476,1.73645647726313,15.6640348943909,26.9783385637704,0.129261809556409,0.0743521348874592,0.147528591491552,8,605,0.0130505709624796,613
"120",19.833,20.5016626143767,20.0380051020298,1.73974106141692,15.783923037083,26.962900475353,0.128683051050566,0.0735279488027549,0.147261848676041,7,606,0.0114192495921697,613
"121",20,20.6083826279394,20.1268352903525,1.7950602356425,15.669375588736,27.6043310163422,0.124740636749004,0.0628853610840518,0.14576973326208,7,630,0.010989010989011,637
"122",20.167,20.8618336242687,20.4675035058269,1.69704329258095,16.0235050223206,27.6501270467471,0.123762975974793,0.0668964920576953,0.142311267342574,3,606,0.00492610837438424,609
"123",20.333,21.0723220722154,20.6778315536775,1.68746134378491,16.3430416928896,27.5401397818173,0.123171869085374,0.0660997050897525,0.141815176171169,3,606,0.00492610837438424,609
"124",20.5,20.7834646863154,20.3700649673492,1.69156366238152,16.1249368163753,27.1003214033438,0.122580762195955,0.0654343096224798,0.141319444854342,3,606,0.00492610837438424,609
"125",20.667,20.5053913168422,20.0908231645388,1.69679223277992,15.9184430015391,26.9962334348886,0.121989655306536,0.0648908194973576,0.14082407719239,3,606,0.00492610837438424,609
"126",20.833,20.5308889019323,20.109974673028,1.69584265158387,16.0388015335096,27.1675114647389,0.121398548417117,0.0642222619772451,0.140329077036467,3,606,0.00492610837438424,609
"127",21,20.595202320982,20.1494734908263,1.82484921692129,16.075681776739,27.2031960490202,0.116179132802317,0.0543174345960087,0.138348673280479,3,643,0.00464396284829721,646
"128",21.167,20.296960985527,19.9747511429099,1.65616203581574,15.8765004678552,26.8940000667765,0.115147957894388,0.0551749602295676,0.135697605421003,0,613,0,613
"129",21.333,20.2225452758391,19.8979678512318,1.64914088140371,15.6899354579525,26.6332390079831,0.114567806642565,0.054258566964242,0.135206895339675,0,613,0,613
"130",21.5,20.2880914115113,19.9796474973164,1.64095688677942,15.6410572369876,26.4997554519409,0.113987655390742,0.0533421736989164,0.134716602295489,0,613,0,613
"131",21.667,20.5287868462568,20.2299121469047,1.63077125345326,15.7810877787482,26.6179076271661,0.113407504138919,0.0524257804335908,0.13422673085841,0,613,0,613
"132",21.833,20.6610611638706,20.3759916759536,1.62561848367515,15.804179804631,26.8413802236025,0.112827352887096,0.051821498773574,0.133737285661401,0,613,0,613
"133",22,20.5301820718518,20.19301303482,1.72494997555737,15.4475293154225,27.2325515941062,0.111694346389107,0.0476401334637076,0.134216741345577,0,642,0,642
"134",22.167,20.0915763817211,19.8321744266454,1.59848883607572,15.1279059081648,26.6480217905312,0.111995802971346,0.0506480490298889,0.132696431704309,0,613,0,613
"135",22.333,19.896434726561,19.6315116811807,1.59715548646149,14.9213566394827,26.1689370276872,0.111410351149936,0.0500613241580464,0.132212079438392,0,613,0,613
"136",22.5,19.7268147211126,19.455706488941,1.59678852275869,14.7396439295389,25.7392723235478,0.110824899328526,0.0494745992862038,0.13172816218569,0,613,0,613
"137",22.667,19.8642336755385,19.5958490667843,1.59068052402762,14.8567281723018,25.854220258315,0.110239447507117,0.0488878744143613,0.131244684758062,0,613,0,613
"138",22.833,20.0137042593238,19.7448081586373,1.58584805956778,14.9855405362427,26.0689169137917,0.109653995685707,0.0483011495425188,0.13076165203413,0,613,0,613
"139",23,19.7278812756235,19.4482027471344,1.74052523434208,14.855003292326,25.8904056196881,0.105224152049539,0.0429510783460458,0.12875350554603,0,650,0,650
"140",23.167,19.253630428228,19.1229043776196,1.54556308748015,14.7970707698055,25.5080357552033,0.101304669073487,0.0415795459653627,0.124665959838172,0,615,0,615
"141",23.333,19.5406708510598,19.4166788259607,1.53250047795112,14.9789716074009,25.6343416713696,0.100743446060814,0.0408476802835592,0.124193746718711,0,615,0,615
"142",23.5,19.8316327580076,19.7023718787249,1.52177653196627,15.1650985196845,25.7641952902014,0.100182223048142,0.0401158146017558,0.123722042226812,0,615,0,615
"143",23.667,19.934679488871,19.8157206276147,1.51779466091343,15.1487144576289,25.7807685203663,0.0996210000354696,0.0393839489199523,0.123250852202321,0,615,0,615
"144",23.833,20.1300838806387,20.0165957994974,1.51420064567458,15.2318616856328,25.9157077125235,0.0990597770227973,0.0387275906180765,0.122780182568308,0,615,0,615
"145",24,20.3284533804925,20.1640263100257,1.58773665933097,15.2488289912495,26.4839242741175,0.0953497818442019,0.0360143699337174,0.120950585819236,0,642,0,642
"146",24.167,20.0774342765976,19.984911843887,1.49159806749226,15.0958112006259,26.1667829813363,0.0943787209031253,0.0347515865702022,0.119019961602336,0,612,0,612
"147",24.333,19.7941720625087,19.6928810024859,1.48921812624703,14.7934908988219,25.7236575720939,0.0938230451760946,0.0340604895364435,0.118550619295226,0,612,0,612
"148",24.5,19.5338193762405,19.4308679376641,1.48781343998819,14.5158297897936,25.3136834667502,0.0932673694490639,0.0333933936721674,0.118081811082272,0,612,0,612
"149",24.667,19.4746638337222,19.3659010305424,1.48339218797999,14.4547318152163,25.172167496809,0.0927116937220332,0.0327611148726097,0.11761354335018,0,612,0,612
"150",24.833,19.4537038783726,19.3459122118724,1.47963920212942,14.4347465320284,25.0654961328757,0.0921560179950025,0.0322447105156574,0.117145822580354,0,612,0,612
"151",25,19.4050591515075,19.2529241602464,1.62787003732484,14.3184254144596,25.1815745312091,0.087454676107249,0.0270844493015473,0.114783966650972,0,654,0,654
"152",25.167,19.2801347144046,19.1542482597284,1.56764945593421,14.4523414834775,24.9731587610955,0.0906616957093394,0.0340302225868905,0.112805468270222,0,629,0,629
"153",25.333,19.3351953569511,19.2170768249422,1.56351434386564,14.5648503443858,24.9525176824362,0.0950711810571707,0.038795807875434,0.112913990376113,0,629,0,629
"154",25.5,19.231124118496,19.1057831538392,1.56550865307864,14.2992350176977,24.8067240581438,0.099480666405002,0.0489726049794594,0.113214301995174,0,629,0,629
"155",25.667,19.0357947806077,18.8965419414692,1.57204475213644,13.9351059019318,24.5777362824888,0.103890151752833,0.060709022661503,0.113704883503115,0,629,0,629
"156",25.833,18.8904947824095,18.7364009733467,1.57958319804766,13.624983826073,24.4802456675026,0.108299637100665,0.0703567835765863,0.114383286765437,0,629,0,629
"157",26,18.9575199118106,18.7735721443553,1.66406008409665,13.4995395837842,25.0354221524744,0.112379899806039,0.0769288958259381,0.116061791402619,0,657,0,657
"158",26.167,18.8449827413427,18.7316665029181,1.56657116116307,13.4748785769228,24.9546764125994,0.113632993021765,0.078351475785742,0.116169100788964,0,619,0,619
"159",26.333,18.6994930635308,18.5799148158725,1.57461408009687,13.2696294874226,24.7214253998891,0.117651310406726,0.0867424149529797,0.117427769413791,0,619,0,619
"160",26.5,18.4750903774888,18.3463095100236,1.58603172723271,12.9793922973469,24.4164025776738,0.121669627791686,0.0925017413260694,0.118839731669388,0,619,0,619
"161",26.667,18.4034259459437,18.2736251315079,1.59527572173245,12.8536518667542,24.3087853644892,0.125687945176647,0.0977279649563726,0.120399594515006,0,619,0,619
"162",26.833,18.3528953568798,18.2087183893877,1.60542721704853,12.7506722606521,24.2386921480823,0.129706262561607,0.102960607449143,0.122101689742097,0,619,0,619
"163",27,18.3107392522498,18.1095924731096,1.71841827963429,12.6122069699434,26.6023684278194,0.130879735681389,0.105740867630723,0.123341284728637,0,653,0,653
