genus,species,scientific_name_intepreted,catalogue_number,omit,institution,decimal_latitude_wgs84,decimal_longitude_wgs84,year,month,day,record_id,omit
Anilios,Anilios endoterus,Anilios endoterus,R147224,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,56950c83-96bd-4dfa-8d19-263c3a5c2b5c,
Anilios,Anilios endoterus,Anilios endoterus,R147197,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,56bb8ec4-246c-49a2-a4fa-36c780eea4ac,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56660.2,,South Australian Museum,-27.18,140.17,1980,10,5,56d9b888-1900-4487-9936-b532900a7f3b,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56669.6,,South Australian Museum,-30.43,136.88,1981,12,23,57b3d583-0194-4dce-ba30-577729a4f094,
Anilios,Anilios endoterus,Anilios endoterus,R.155413,,Australian Museum,-29.03082,141.5236,1999,11,8,5825c337-5130-4103-bad8-55524c5d0d92,
Anilios,Anilios endoterus,Anilios endoterus,J39590,,Queensland Museum,-25.633333,140.233333,1981,9,26,5896d742-ecf3-44e5-bf6e-fd6f7dc5d70d,
Anilios,Anilios endoterus,Anilios endoterus,J30187,,Queensland Museum,-29.433333,142.016667,NA,NA,NA,58ba9e6f-081e-43db-9ea6-e9a0fa262d07,
Anilios,Anilios endoterus,Anilios endoterus,R45962,,South Australian Museum,-26.5167,129.2019,1995,9,8,59352b35-dce4-4d26-a11d-a724d2d5cfc3,
Anilios,Anilios endoterus,Anilios endoterus,R02350,,Museum and Art Gallery of the Northern Territory,-24.667,134.067,1976,2,22,594fe23c-f0ec-40e0-9146-811c95d396c2,
Anilios,Anilios endoterus,Anilios endoterus,R.155225.001,,Australian Museum,-29.03388,141.19694,1999,11,2,59dac41d-043e-47b5-bbdb-601427737d0e,
Anilios,Anilios endoterus,Anilios endoterus,R62095,,South Australian Museum,-24.5594,128.7097,2006,9,27,5b3d98bc-4137-459c-a01e-23e703d1e51f,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56664.5,,South Australian Museum,-30.33,136.92,NA,NA,NA,5bf35663-2fb5-431e-b943-736b7ac68277,
Anilios,Anilios endoterus,Anilios endoterus,R38481,,South Australian Museum,-31.52,137.12,1991,10,26,5c0430b8-8458-4c30-9d8d-8467b445ad77,
Anilios,Anilios endoterus,Anilios endoterus,R62128,,South Australian Museum,-25.9325,128.4411,2006,10,1,5c5b3007-86a0-49e6-a4a3-93c7760785b6,
Anilios,Anilios endoterus,Anilios endoterus,ABTC57230,,South Australian Museum,-31.52,137.12,1991,10,26,5c5bbfe4-15ad-400d-9e01-b065acb79ddc,
Anilios,Anilios endoterus,Anilios endoterus,R169225,,Western Australian Museum,-28.2,123.6,NA,NA,NA,5c83c80e-2e95-4fc3-b7d3-6c1cbc802fec,
Anilios,Anilios endoterus,Anilios endoterus,R63869,,South Australian Museum,-26.8386,140.6981,2008,9,19,5ca9a3df-6aa7-4deb-93d5-440b7090de1b,
Anilios,Anilios endoterus,Anilios endoterus,J41843,,Queensland Museum,-25.9,138.85,1983,2,24,5dbf0efe-e4cb-4b50-af0e-ac2a2a0eca41,
Anilios,Anilios endoterus,Anilios endoterus,R.155271,,Australian Museum,-29.0311,141.45083,1999,11,4,5dd7c795-259e-4f8b-a5e2-2c5efc5343ea,
Anilios,Anilios endoterus,Anilios endoterus,ABTC24761,,South Australian Museum,-29.3583,134.47,1984,10,29,5dd9885b-a531-4b17-ab87-a8addd3c113e,
Anilios,Anilios endoterus,Anilios endoterus,ABTC24769,,South Australian Museum,-29.1944,134.25,1984,10,30,5e53a231-715f-47cd-a96d-360fb3492476,
Anilios,Anilios endoterus,Anilios endoterus,R48767,,South Australian Museum,-27.0192,129.8503,1996,10,20,5e67ecb6-6a2b-4ef3-90e9-0b5c8f092124,
Anilios,Anilios endoterus,Anilios endoterus,R63815,,South Australian Museum,-26.925,140.9114,2008,9,23,5e6f4c06-fc3e-4ad7-894a-796d4ad8b44b,
Anilios,Anilios endoterus,Anilios endoterus,ABTC58631,,South Australian Museum,-30.8006,137.3078,1996,11,13,5e91bcf5-1d38-4553-84a7-4408e3f85c72,
Anilios,Anilios endoterus,Anilios endoterus,R155019,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,5ecd8b5e-6e09-46ba-9d78-19424ec34ecf,
Anilios,Anilios endoterus,Anilios endoterus,R169223,,Western Australian Museum,-28.2,123.6,NA,NA,NA,5ed73322-5968-4c19-8a55-bc87802ab806,
Anilios,Anilios endoterus,Anilios endoterus,R.151640,,Australian Museum,-29.03555,141.19555,1997,10,31,6127ebb9-4d7c-495c-a0db-671e5ccac23b,
Anilios,Anilios endoterus,Anilios endoterus,R147246,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,62035f15-900c-4bc2-a8ff-f9a154a92971,
Anilios,Anilios endoterus,Anilios endoterus,R169224,,Western Australian Museum,-28.2,123.6,NA,NA,NA,6219e5a1-b0f8-436d-a2f8-1011f7cd426d,
Anilios,Anilios endoterus,Anilios endoterus,R155011,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,62912e71-7e85-4456-8e1e-b1e7952e9cfa,
Anilios,Anilios endoterus,Anilios endoterus,ABTC91851,,South Australian Museum,-25.9353,128.4378,2006,10,3,6302a1a4-5315-4a22-a5bf-efa41af9c5dc,
Anilios,Anilios endoterus,Anilios endoterus,R95585,,Western Australian Museum,-29.366667,126.1,NA,NA,NA,642f5f3a-243a-4114-b8c4-9e813f47848f,
Anilios,Anilios endoterus,Anilios endoterus,R21200,,South Australian Museum,-30.43,136.88,1981,12,23,64f6ce17-b0f1-402c-8c79-15d15afd0f1a,
Anilios,Anilios endoterus,Anilios endoterus,R62054,,South Australian Museum,-24.6964,128.7628,2006,9,23,65920ac7-e4cc-401b-a504-11c1ebd7d2d8,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56670.6,,South Australian Museum,-30.43,136.85,1981,12,23,65934c81-f131-4a78-9d43-2a1d453d482a,
Anilios,Anilios endoterus,Anilios endoterus,R155038,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,65d78e7e-1da1-45c8-9401-dac43ef75f4c,
Anilios,Anilios endoterus,Anilios endoterus,R147216,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,6611ce77-0eda-45b2-9f6a-38096bf01c70,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56669.5,,South Australian Museum,-30.43,136.88,1981,12,23,6661aa71-6910-4a9c-966e-28068f75dfdb,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56670.4,,South Australian Museum,-30.43,136.85,1981,12,23,67204d30-62ac-48a6-a91d-163df3a4b035,
Anilios,Anilios endoterus,Anilios endoterus,R155022,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,68c3f82f-ab6e-4668-b06c-fbb31f683a12,
Anilios,Anilios endoterus,Anilios endoterus,R34081,,Museum and Art Gallery of the Northern Territory,-24.883,134.25,1975,10,17,68d2d1ab-7334-4945-9016-14c3aa6b011c,
Anilios,Anilios endoterus,Anilios endoterus,R147192,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,68e3a898-970b-4c4f-9b0c-948b49443a5b,
Anilios,Anilios endoterus,Anilios endoterus,R20999,,South Australian Museum,-30.58,136.88,1981,NA,NA,68e88ca3-8391-4c8c-ad67-f818a7860533,
Anilios,Anilios endoterus,Anilios endoterus,R823,,South Australian Museum,-32.5,137.77,NA,NA,NA,695d72c0-c03a-40c4-b379-901e1743d28b,
Anilios,Anilios endoterus,Anilios endoterus,R51198,,South Australian Museum,-31.4925,137.1058,1998,NA,NA,698516a1-b1c7-423c-a83c-0872d8025dc9,
Anilios,Anilios endoterus,Anilios endoterus,R127045,,Western Australian Museum,-21.666667,121.583333,NA,NA,NA,6a0c9d85-11ed-4adc-97b8-2da2bd37846f,
Anilios,Anilios endoterus,Anilios endoterus,R166726,,Western Australian Museum,-29.274722,124.537222,NA,NA,NA,6b0a6357-5b17-4a88-a240-04031541fe94,
Anilios,Anilios endoterus,Anilios endoterus,R36170,,South Australian Museum,-25.23,131.02,1986,12,13,6bb8a1fb-8dd3-4bf2-89b7-c4825fa25b5c,
Anilios,Anilios endoterus,Anilios endoterus,ABTC91625,,South Australian Museum,-24.5594,128.7097,2006,9,27,6bcce904-9eb6-4270-abd9-64f514ccf41d,
Anilios,Anilios endoterus,Anilios endoterus,R155009,,Western Australian Museum,-28.233333,123.6,NA,NA,NA,6c043fee-04a6-4327-b918-72df07f990f9,
Anilios,Anilios endoterus,Anilios endoterus,R.87758,,Australian Museum,-25.15,130.583,1975,10,20,6c321605-23b3-40d6-a0cd-886c8e7266a6,
Anilios,Anilios endoterus,Anilios endoterus,ABTC65590,,South Australian Museum,-28.6397,135.9411,1995,10,30,6c434183-9899-482d-b5c6-9e8ebd752f36,
Anilios,Anilios endoterus,Anilios endoterus,R172189,,Western Australian Museum,-28.372222,127.535278,NA,NA,NA,6c783c68-b805-488b-8610-c6de0375a312,
Anilios,Anilios endoterus,Anilios endoterus,R15958,,Museum and Art Gallery of the Northern Territory,-22.567,133.933,1989,10,15,6d18030a-8ea4-4eb9-b1c9-9ca728a09eca,
Anilios,Anilios endoterus,Anilios endoterus,R34106,,Museum and Art Gallery of the Northern Territory,-22.483,134.517,1984,3,8,6d43bfd4-2ad9-470a-a027-3e53be65f770,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56667.2,,South Australian Museum,-30.43,136.9,1981,12,23,6d6448e8-5e01-47cc-88b7-650694ae4cec,
Anilios,Anilios endoterus,Anilios endoterus,R135148,,Western Australian Museum,-22.183333,122.266667,NA,NA,NA,6ea84635-b449-4f27-9ee1-b60e9b840ec1,
Anilios,Anilios endoterus,Anilios endoterus,ABTC30933.1,,South Australian Museum,-25.3917,131.7667,1986,12,17,6ef4d3ee-85c1-4690-a5b6-c11e8806fb76,
Anilios,Anilios endoterus,Anilios endoterus,ABTC148226,,South Australian Museum,-28.82958,129.53408,2017,9,21,6f9b0089-68aa-49e5-84ba-130953cf8220,
Anilios,Anilios endoterus,Anilios endoterus,R17587,,Museum and Art Gallery of the Northern Territory,-24,133.9,1987,3,30,6fb4b1ac-e137-4424-a2c6-f1d37d8db829,
Anilios,Anilios endoterus,Anilios endoterus,R50991,,South Australian Museum,-27.4231,140.2292,1998,3,13,70e9f5ad-505f-4e28-833d-2f8308e604a5,
Anilios,Anilios endoterus,Anilios endoterus,R147180,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,711ac423-3b8a-4182-af49-bc6d430f8f78,
Anilios,Anilios endoterus,Anilios endoterus,D67455,,Museums Victoria,-24.3,131.53,1994,10,20,712dc2b1-dc97-4cd3-a72b-700c61676c8f,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56667.3,,South Australian Museum,-30.43,136.9,1981,12,23,713e33bd-610d-4177-a9e4-d3fdb5b6e3b8,
Anilios,Anilios endoterus,Anilios endoterus,R.155423,,Australian Museum,-29.04444,141.30722,1999,11,8,715f590b-580c-48ab-bb54-6a073d29ce02,
Anilios,Anilios endoterus,Anilios endoterus,ABTC58153,,South Australian Museum,-30.97,135.73,NA,NA,NA,723dd036-9ccb-4940-a6b1-8d02afe5abbe,
Anilios,Anilios endoterus,Anilios endoterus,R155054,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,7316b20a-4ab6-4946-83a4-3926810e6a77,
Anilios,Anilios endoterus,Anilios endoterus,ABTC58475,,South Australian Museum,-31.4631,136.9114,NA,NA,NA,734cf952-74b8-4c15-b500-882c4eb09549,
Anilios,Anilios endoterus,Anilios endoterus,R.155217.001,,Australian Museum,-29.1311,141.14916,1999,11,3,737b747b-269a-4482-a399-c7441ab5dcdb,
Anilios,Anilios endoterus,Anilios endoterus,R147225,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,7386f323-0441-41f7-beb1-a503276e2925,
Anilios,Anilios endoterus,Anilios endoterus,R155051,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,7396dd2f-f164-4b23-ad43-f6421acbc8ee,
Anilios,Anilios endoterus,Anilios endoterus,R64066,,South Australian Museum,-31.3444,140.695,2008,10,22,741cc0be-94b6-4693-a425-8279739a515b,
Anilios,Anilios endoterus,Anilios endoterus,R.127954,,Australian Museum,-22.233,134.566,NA,NA,NA,741ffd6b-7861-4ebb-ab67-2d2f0eaa2b88,
Anilios,Anilios endoterus,Anilios endoterus,R155015,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,741ffdb4-58da-4b26-a3a8-1c3bb47c6645,
Anilios,Anilios endoterus,Anilios endoterus,R34084,,Museum and Art Gallery of the Northern Territory,-25.35,131.033,1977,11,1,745144fa-7dea-49c9-824f-90fbb43fbecb,
Anilios,Anilios endoterus,Anilios endoterus,ABTC125467,,South Australian Museum,-30.2967,138.025,2011,10,24,74ac7c4d-1788-4728-95d7-53c568c3931f,
Anilios,Anilios endoterus,Anilios endoterus,R169213,,Western Australian Museum,-28.2,123.6,NA,NA,NA,74eec729-c41a-4a3e-a44a-78ac4d14fe4d,
Anilios,Anilios endoterus,Anilios endoterus,ABTC42041,,South Australian Museum,-27.0292,129.8392,1996,10,20,75313bb9-d989-4404-9916-c26131bf9486,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56675.2,,South Australian Museum,-28.67,140.22,1983,9,28,75422010-201d-44fd-a924-2c6af3dbed34,
Anilios,Anilios endoterus,Anilios endoterus,R147211,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,757809ef-e8d3-424c-a22e-6b17ac8ea0a8,
Anilios,Anilios endoterus,Anilios endoterus,R44882,,South Australian Museum,-26.1358,132.05,1994,10,18,7581435b-bdc1-4513-b4cb-24c608a05629,
Anilios,Anilios endoterus,Anilios endoterus,R14967,,South Australian Museum,-30.9,134.1,1975,11,5,75a0628d-aba7-4153-8f67-c5dbcaca15af,
Anilios,Anilios endoterus,Anilios endoterus,ABTC148643,,South Australian Museum,-30.612511,139.531803,2017,11,10,75a9e41c-375a-47f8-8086-b778719a58b5,
Anilios,Anilios endoterus,Anilios endoterus,R46570,,South Australian Museum,-28.6397,135.9411,1995,10,30,75bf256c-caeb-46a2-94b7-965f33de4c44,
Anilios,Anilios endoterus,Anilios endoterus,R00615,,Commonwealth Scientific and Industrial Research Organisation,-26.1167,138.9333,1972,9,1,75ebc5b7-55a6-470f-884a-7b3068af8f39,
Anilios,Anilios endoterus,Anilios endoterus,D1962,,Museums Victoria,-25.93,134.88,1898,NA,NA,75fdf940-17f9-4ff2-b4f0-0a049779f893,
Anilios,Anilios endoterus,Anilios endoterus,R.146248.001,,Australian Museum,-31.283,142.25,1994,10,25,76257ad2-0efd-4862-9c64-e17838a4d9df,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56675.3,,South Australian Museum,-28.67,140.22,1983,9,28,7625ca9b-c0a4-4295-ac44-967f510c76ba,
Anilios,Anilios endoterus,Anilios endoterus,R102778,,Western Australian Museum,-24.450833,120.484167,NA,NA,NA,773f7a2f-7908-46d3-9a35-20f0ba9ff49a,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56669.3,,South Australian Museum,-30.43,136.88,1981,12,23,77b88f95-32be-417e-ad71-2db56a0f438d,
Anilios,Anilios endoterus,Anilios endoterus,R147196,,Western Australian Museum,-28.233333,123.6,NA,NA,NA,78e1403b-9f44-4e49-b7ce-44abeaa85c95,
Anilios,Anilios endoterus,Anilios endoterus,R62115,,South Australian Museum,-25.9353,128.4378,2006,9,30,78f8da5d-fe29-4add-83c0-54e2a2987c07,
Anilios,Anilios endoterus,Anilios endoterus,R.151737,,Australian Museum,-29.03555,141.19555,1997,11,5,78ff0e14-7f7e-4179-a8e1-91914688eb1d,
Anilios,Anilios endoterus,Anilios endoterus,R172186,,Western Australian Museum,-28.3725,127.538611,NA,NA,NA,790eb4ed-a694-43e9-adc2-67b905e9dac2,
Anilios,Anilios endoterus,Anilios endoterus,R20503,,Museum and Art Gallery of the Northern Territory,-25.267,130.9,1994,3,5,7955ad90-c49a-46f0-8717-45a77ce45061,
Anilios,Anilios endoterus,Anilios endoterus,J41842,,Queensland Museum,-25.9,138.85,1982,2,23,7aed9dd8-d0cc-45f3-9489-2e1ad87d2473,
Anilios,Anilios endoterus,Anilios endoterus,R127173,,Western Australian Museum,-21.666667,121.583333,NA,NA,NA,7b1a3883-e4b8-4168-9789-ffa35f5a2589,
Anilios,Anilios endoterus,Anilios endoterus,R155041,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,7b25cd34-4520-4fc4-9636-46954c551c14,
Anilios,Anilios endoterus,Anilios endoterus,R.87756,,Australian Museum,-25.15,130.583,1975,10,20,7b7ea3ea-cca3-44ab-ae3e-3974d6d9f36a,
Anilios,Anilios endoterus,Anilios endoterus,R155036,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,7c07eaf8-446c-4b5f-b8c8-ac9241d5ba51,
Anilios,Anilios endoterus,Anilios endoterus,R22700,,Museum and Art Gallery of the Northern Territory,-23.7,133.867,1990,12,10,7c71a1e1-7281-4200-9b2b-71ca3e96d2d9,
Anilios,Anilios endoterus,Anilios endoterus,R17590,,Museum and Art Gallery of the Northern Territory,-24,133.9,1985,11,18,7d71c5f7-c29f-44bc-a799-bfc4cb1fb962,
Anilios,Anilios endoterus,Anilios endoterus,R45295,,South Australian Museum,-30.8228,135.8217,1995,3,2,7d8a0c5d-f1cf-450e-977a-bb646499efaf,
Anilios,Anilios endoterus,Anilios endoterus,R137920,,Western Australian Museum,-21.761111,122.223333,NA,NA,NA,7d9e5910-6f2c-48fc-b40d-f4123b9c1dee,
Anilios,Anilios endoterus,Anilios endoterus,R13855,,Western Australian Museum,-28,122.9,NA,NA,NA,7de493b4-9ffb-4381-9620-8db7515fbb3d,
Anilios,Anilios endoterus,Anilios endoterus,R169227,,Western Australian Museum,-28.2,123.6,NA,NA,NA,7e4d0fa4-a507-44ba-b018-2c30c061bf79,
Anilios,Anilios endoterus,Anilios endoterus,R147214,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,7ebd6e2f-1235-4f4b-9f2c-a823dd4459e3,
Anilios,Anilios endoterus,Anilios endoterus,R22696,,Museum and Art Gallery of the Northern Territory,-25.833,133.15,1994,11,12,7ece4f14-c961-4e76-a157-d253904a1dea,
Anilios,Anilios endoterus,Anilios endoterus,R70778,,South Australian Museum,-28.82958,129.53408,2017,9,21,7ede5bb6-4d3e-4882-bb3c-1aca20496387,
Anilios,Anilios endoterus,Anilios endoterus,R14950,,South Australian Museum,-31.37,136.3,1975,11,2,7f3ba5cf-e1c0-4df3-8992-64297e184eb9,
Anilios,Anilios endoterus,Anilios endoterus,R14612,,Museum and Art Gallery of the Northern Territory,-23.55,135.233,1986,4,22,7fe80312-e8d5-483f-bffc-18a0d8b63c05,
Anilios,Anilios endoterus,Anilios endoterus,R102698,,Western Australian Museum,-23.879444,120.503333,NA,NA,NA,8010ed44-8174-4549-b560-24ea6c47c778,
Anilios,Anilios endoterus,Anilios endoterus,R.151740,,Australian Museum,-29.04416,141.30416,1997,11,5,809494e3-c82d-433a-ae58-159dd0894b88,
Anilios,Anilios endoterus,Anilios endoterus,R135149,,Western Australian Museum,-22.183333,122.266667,NA,NA,NA,80f043ff-92fa-4b7d-bf5f-db0941636f67,
Anilios,Anilios endoterus,Anilios endoterus,R155040,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,80f22a19-39ad-456b-a980-cc0b4d1ed75c,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56668.4,,South Australian Museum,-30.43,136.88,1981,12,23,810536f1-e713-4bf4-9647-e488ec6dd209,
Anilios,Anilios endoterus,Anilios endoterus,ABTC58509,,South Australian Museum,-27.3358,130.2261,1996,10,24,8161faf8-8688-4ec0-8691-cb914265affc,
Anilios,Anilios endoterus,Anilios endoterus,R19040,,South Australian Museum,-33.63,140.12,1979,6,2,819cbd2c-c117-4f62-b5ef-dbebb680ec99,
Anilios,Anilios endoterus,Anilios endoterus,ABTC42069,,South Australian Museum,-27.0192,129.8503,1996,10,20,81ce305e-38bf-4805-9661-6bcb5f61659b,
Anilios,Anilios endoterus,Anilios endoterus,R75815,,Western Australian Museum,-19.5,123.5,NA,NA,NA,81e0be9c-7e55-477d-bb2c-16a5a12198c2,
Anilios,Anilios endoterus,Anilios endoterus,R.151636.001,,Australian Museum,-29.04416,141.30416,1997,10,31,832221c1-1436-4af7-9f2b-522fa46f2133,
Anilios,Anilios endoterus,Anilios endoterus,R147207,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,83cf30ac-4106-46df-863f-1d377bd4499a,
Anilios,Anilios endoterus,Anilios endoterus,R69148,,South Australian Museum,-30.6858,134.1792,2015,10,10,83ec46c1-0301-4f68-92f3-c1b17b948b92,
Anilios,Anilios endoterus,Anilios endoterus,R147189,,Western Australian Museum,-28.233333,123.6,NA,NA,NA,83ee5377-57c5-4f4e-abe5-69f6abb3d99c,
Anilios,Anilios endoterus,Anilios endoterus,R.155429,,Australian Museum,-29.03555,141.19555,1999,11,8,841fff52-40ca-48ec-b530-033894f4ef11,
Anilios,Anilios endoterus,Anilios endoterus,R147200,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,8467b844-dc44-4a1d-ba0a-355a6e109f16,
Anilios,Anilios endoterus,Anilios endoterus,R149898,,Western Australian Museum,-28.195,123.585556,NA,NA,NA,84b91d3a-c87f-4100-aee3-ca692bf809e4,
Anilios,Anilios endoterus,Anilios endoterus,J87633,,Queensland Museum,-23.813889,138.056111,2007,9,21,8566c2d3-1489-4677-bce4-01e6eb323cca,
Anilios,Anilios endoterus,Anilios endoterus,R22226,,Western Australian Museum,-26.1,126.666667,NA,NA,NA,858ecbd0-097e-4f22-a9e0-61b654051a57,
Anilios,Anilios endoterus,Anilios endoterus,R102982,,Western Australian Museum,-21.538333,125.408889,NA,NA,NA,85e74e4f-03df-42b2-a349-69d728cc29ae,
Anilios,Anilios endoterus,Anilios endoterus,R14006,,Museum and Art Gallery of the Northern Territory,-23.717,132.367,1986,6,18,8608263e-0720-4b51-862b-013d886cd7b3,
Anilios,Anilios endoterus,Anilios endoterus,R26787,,South Australian Museum,-29.1944,134.25,1984,10,30,864011b6-0b7b-45a2-ae63-36d7de2caef3,
Anilios,Anilios endoterus,Anilios endoterus,R.134749,,Australian Museum,-24,133.9,1986,10,21,87215943-7551-4e9e-b7bc-0b5b70a4edba,
Anilios,Anilios endoterus,Anilios endoterus,R108931,,Western Australian Museum,-21.883333,122.366667,NA,NA,NA,87efe0c6-181a-4e8d-976a-6d1f2d0fde34,
Anilios,Anilios endoterus,Anilios endoterus,R17591,,Museum and Art Gallery of the Northern Territory,-24,133.9,1987,3,11,896209c8-87c1-4075-b594-81ba99aec680,
Anilios,Anilios endoterus,Anilios endoterus,R172190,,Western Australian Museum,-28.333611,127.397222,NA,NA,NA,8974308f-8a1f-495f-b8b5-f253797b7a66,
Anilios,Anilios endoterus,Anilios endoterus,R65617,,South Australian Museum,-30.6169,135.6117,2010,10,27,89e78577-7513-4fa4-a63a-e1ce936c2fe5,
Anilios,Anilios endoterus,Anilios endoterus,R36219,,South Australian Museum,-25.3917,131.7667,1986,12,17,8a128633-7cd8-40df-8410-d600e4f2196e,
Anilios,Anilios endoterus,Anilios endoterus,R155039,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,8b57adb3-987f-493f-ab29-39b8388e2f9b,
Anilios,Anilios endoterus,Anilios endoterus,R34083,,Museum and Art Gallery of the Northern Territory,-24.883,134.25,1975,10,17,8c954fc7-1e3e-4527-94d7-97535fc258af,
Anilios,Anilios endoterus,Anilios endoterus,R147203,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,8d6cd29f-3db7-4ac5-92eb-253e8bea35b9,
Anilios,Anilios endoterus,Anilios endoterus,R94735,,Western Australian Museum,-22.329444,122.069167,NA,NA,NA,8d9ebf10-1523-4f61-a394-82aa6d479275,
Anilios,Anilios endoterus,Anilios endoterus,R56482,,South Australian Museum,-27.0769,129.7728,2001,9,24,8e689c52-0c42-4bff-b070-b649d26a7111,
Anilios,Anilios endoterus,Anilios endoterus,ABTC56677.2,,South Australian Museum,-29.1722,134.2333,1984,10,29,8f82936e-3a70-4558-a3db-7b0a305357b8,
Anilios,Anilios endoterus,Anilios endoterus,R147228,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,8fcefc7c-8f87-47b8-b424-a084a8746674,
Anilios,Anilios endoterus,Anilios endoterus,R147243,,Western Australian Museum,-28.2,123.583333,NA,NA,NA,8fe39b48-ddfb-4ff4-b496-ccbfb6f63b94,
Anilios,Anilios endoterus,Anilios endoterus,R169219,,Western Australian Museum,-28.2,123.6,NA,NA,NA,8ffd50e6-efe8-482a-8bd5-67750346eefe,
